products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,9,after_idle,293.234,384966656,91304500,689,28,42,37,3565,3234,134,1.098,234,500,0,0.000,0.000,1
100000,10,Rows,295.880,397963264,136182240,671,27,43,38,3597,3263,137,0.263,1270,500,0,129.151,322.771,1
100000,10,Rows,296.038,398360576,164769252,671,28,43,38,3599,3265,138,0.218,996,500,0,9.197,144.677,1
100000,10,Rows,297.762,399011840,139033440,665,30,43,37,3614,3280,138,0.209,249,500,0,1610.144,110.213,1
100000,10,Rows,298.011,398446592,141567188,666,29,43,38,3617,3283,139,0.228,243,500,0,70.228,174.275,1
100000,10,Rows,298.219,400265216,88687004,666,30,43,38,3619,3285,139,0.224,243,500,0,70.184,131.908,1
100000,10,Rows,298.384,401031168,91088336,666,32,43,38,3620,3286,139,0.207,243,500,0,41.142,118.963,1
100000,10,Rows,298.607,400347136,87601552,666,34,43,38,3623,3288,140,0.212,243,500,0,67.505,151.834,1
100000,10,Rows,298.804,400863232,88535896,666,36,43,38,3625,3290,140,0.218,243,500,0,64.972,125.675,1
100000,10,Rows,298.972,401661952,90958908,666,38,43,38,3626,3291,140,0.223,243,500,0,41.451,122.754,1
100000,10,Rows,299.199,400777216,87602232,666,40,43,38,3629,3293,141,0.216,243,500,0,68.690,154.016,1
100000,10,Grid,299.547,401367040,88577216,666,44,43,38,3633,3295,141,0.213,241,500,0,172.024,131.287,1
100000,10,Grid,299.720,401960960,91025924,666,46,43,38,3634,3296,141,0.214,241,500,0,41.976,127.586,1
