products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,10,after_idle,323.535,353914880,91082620,692,26,43,39,3835,3633,148,0.132,260,500,0,0.000,0.000
100000,11,Rows,325.929,366481408,149073012,669,27,43,40,3864,3661,149,0.196,1297,500,0,95.459,230.998
100000,11,Rows,326.079,366419968,144422384,669,28,43,40,3866,3663,150,0.180,935,500,0,20.255,125.315
100000,11,Rows,327.842,366907392,139379848,663,30,43,39,3882,3678,150,0.191,276,500,0,1623.902,134.673
100000,11,Rows,328.075,369897472,90294932,664,30,43,40,3884,3680,151,0.270,269,500,0,47.344,181.881
100000,11,Rows,328.296,368967680,90271924,664,31,43,40,3887,3682,152,0.194,269,500,0,64.669,149.814
100000,11,Rows,328.486,369229824,90798732,664,32,43,40,3889,3684,152,0.183,269,500,0,64.528,121.324
100000,11,Rows,328.653,370257920,93286592,664,34,43,40,3890,3685,152,0.181,269,500,0,40.645,122.012
100000,11,Rows,328.865,369336320,90272240,664,36,43,40,3893,3687,153,0.190,269,500,0,62.515,145.476
100000,11,Rows,329.061,369594368,90710528,664,38,43,40,3895,3689,153,0.187,269,500,0,64.435,127.289
100000,11,Rows,329.228,370384896,93228500,664,40,43,40,3896,3690,153,0.191,269,500,0,39.334,123.582
100000,11,Grid,329.601,370405376,90268356,664,44,43,40,3901,3693,154,0.224,268,500,0,169.792,173.344
100000,11,Grid,329.772,370790400,93550820,664,46,43,40,3902,3694,154,0.389,268,500,0,41.827,125.036
100000,11,Grid,329.980,369913856,90279664,664,28,43,40,3905,3696,155,0.219,267,500,0,63.582,139.903
100000,11,Grid,330.176,369692672,91532284,664,30,43,40,3907,3698,155,0.187,267,500,0,66.212,125.616
100000,11,Grid,330.371,370266112,90528340,664,32,43,40,3909,3700,156,0.189,267,500,0,40.585,149.803
100000,11,Grid,330.545,370552832,93368836,664,34,43,40,3911,3702,156,0.190,267,500,0,63.118,106.340
100000,11,Grid,330.745,370397184,90273036,664,36,43,40,3914,3704,157,0.192,267,500,0,59.683,136.507
100000,11,Grid,330.929,370356224,91941180,664,38,43,40,3916,3706,157,0.183,267,500,0,62.028,117.896
100000,11,Grid,331.158,370855936,93808380,664,40,43,40,3919,3709,158,0.206,267,500,0,62.580,161.883
100000,11,Grid,331.320,371654656,93044056,664,42,43,40,3920,3710,158,0.219,267,500,0,40.055,118.165
100000,11,before_idle,332.686,386887680,93226908,701,30,45,40,3934,3722,159,0.099,293,500,0,0.000,0.000
100000,11,after_idle,352.721,368570368,95624636,693,26,44,39,4162,3950,159,0.465,282,500,0,0.000,0.000
100000,12,Rows,355.158,381542400,148202136,672,27,45,41,4194,3980,161,0.184,1319,500,0,86.075,239.298
100000,12,Rows,355.273,382730240,147466392,672,28,45,41,4195,3981,161,0.172,1009,500,0,8.720,102.271
100000,12,Rows,357.372,382873600,92918664,666,30,45,40,4214,3993,165,0.202,298,500,0,1934.565,160.204
100000,12,Rows,357.594,382951424,94383532,667,29,45,41,4216,3995,165,0.314,291,500,0,73.182,144.072
100000,12,Rows,357.772,382955520,96720432,667,30,45,41,4217,3996,165,0.218,291,500,0,44.031,129.586
100000,12,Rows,358.008,382951424,92930964,667,32,45,41,4220,3998,166,0.195,291,500,0,67.213,154.323
100000,12,Rows,358.216,382951424,93907056,667,34,45,41,4222,4000,166,0.188,291,500,0,70.293,133.467
100000,12,Rows,358.379,382955520,96304404,667,36,45,41,4223,4001,166,0.186,291,500,0,41.477,117.559
100000,12,Rows,358.603,382951424,92908452,667,38,45,41,4226,4003,167,0.194,291,500,0,65.538,154.154
100000,12,Rows,358.802,382951424,93839672,667,40,45,41,4228,4005,167,0.176,291,500,0,68.444,125.457
100000,12,Grid,359.135,382963712,92903756,667,44,45,41,4232,4008,168,0.189,290,500,0,158.722,151.281
100000,12,Grid,359.344,382963712,94319988,667,46,45,41,4234,4010,168,0.195,290,500,0,70.949,133.675
100000,12,Grid,359.517,383385600,96842360,667,28,45,41,4235,4011,168,0.183,289,500,0,44.239,124.566
100000,12,Grid,359.743,383381504,92931320,667,30,45,41,4238,4013,169,0.193,289,500,0,69.325,152.534
100000,12,Grid,359.942,383524864,94416064,667,32,45,41,4240,4015,169,0.189,289,500,0,68.261,126.603
100000,12,Grid,360.140,383799296,92910288,667,34,45,41,4242,4017,170,0.211,289,500,0,71.608,122.139
100000,12,Grid,360.324,383942656,96238796,667,36,45,41,4244,4018,170,0.196,289,500,0,67.762,112.121
100000,12,Grid,360.545,383942656,92914088,667,38,45,41,4247,4020,171,0.199,289,500,0,65.360,151.683
100000,12,Grid,360.743,383942656,94139132,667,40,45,41,4249,4022,171,0.182,289,500,0,67.511,125.955
100000,12,Grid,360.936,383930368,92909712,667,42,45,41,4251,4024,172,0.185,289,500,0,40.389,147.810
100000,12,before_idle,362.338,397492224,95469956,697,30,46,40,4267,4036,174,0.108,315,500,0,0.000,0.000
100000,12,after_idle,382.394,379179008,94376812,694,26,44,39,4495,4262,174,0.122,305,500,0,0.000,0.000
100000,13,Rows,384.837,386273280,152262452,666,27,44,40,4525,4290,176,0.189,1342,500,0,92.563,234.213
100000,13,Rows,384.998,388624384,173775796,666,28,44,40,4527,4292,177,0.175,1030,500,0,9.506,145.417
100000,13,Rows,386.907,388288512,116498308,661,30,44,39,4543,4303,178,0.179,321,500,0,1794.481,109.833
100000,13,Rows,387.153,388321280,97448384,662,29,44,40,4546,4305,179,0.198,314,500,0,69.396,173.191
100000,13,Rows,387.360,388636672,96399908,662,30,44,40,4548,4307,179,0.182,314,500,0,69.158,130.578
100000,13,Rows,387.527,389165056,98805684,662,32,44,40,4549,4308,179,0.181,314,500,0,40.561,122.804
100000,13,Rows,387.750,388300800,95480592,662,34,44,40,4552,4310,180,0.185,314,500,0,68.587,149.414
100000,13,Rows,387.945,388681728,96373596,662,36,44,40,4554,4312,180,0.184,314,500,0,66.325,122.388
100000,13,Rows,388.113,389218304,98810532,662,38,44,40,4555,4313,180,0.184,314,500,0,42.462,120.425
100000,13,Rows,388.337,388308992,95478760,662,40,44,40,4558,4315,181,0.189,314,500,0,67.987,152.299
100000,13,Grid,388.667,388296704,96458796,660,44,43,38,4562,4317,181,0.183,313,500,0,170.031,127.679
100000,13,Grid,388.835,389312512,98878428,660,46,43,38,4563,4318,181,0.197,313,500,0,42.893,121.429
100000,13,Grid,389.058,388685824,95480380,660,28,43,38,4566,4320,182,0.172,312,500,0,68.696,150.141
100000,13,Grid,389.263,389005312,96575240,660,30,43,38,4568,4322,182,0.194,312,500,0,68.075,129.862
100000,13,Grid,389.437,389402624,99125644,660,32,43,38,4569,4323,182,0.193,312,500,0,41.282,128.953
100000,13,Grid,389.658,388415488,95474000,660,34,43,38,4572,4325,183,0.201,312,500,0,66.865,149.882
100000,13,Grid,389.858,389341184,97057652,660,36,43,38,4574,4327,183,0.199,312,500,0,66.330,126.667
100000,13,Grid,390.050,389005312,92789516,660,38,43,38,4577,4330,184,0.197,312,500,0,68.078,119.139
100000,13,Grid,390.227,388657152,98837196,660,40,43,38,4578,4330,184,0.187,312,500,0,40.182,107.313
100000,13,Grid,390.442,388780032,95478500,660,42,43,38,4581,4332,185,0.199,312,500,0,63.790,147.172
100000,13,before_idle,391.783,404680704,96344156,712,32,45,38,4595,4346,186,0.141,338,500,0,0.000,0.000
100000,13,after_idle,411.810,386453504,98793948,693,28,43,37,4822,4572,186,0.144,328,500,0,0.000,0.000
100000,14,Rows,414.316,397701120,154534040,665,27,43,38,4852,4600,188,0.195,1365,500,0,75.496,240.269
100000,14,Rows,414.483,400334848,173599580,665,28,43,38,4854,4602,189,0.183,1095,500,0,24.467,138.712
100000,14,Rows,416.345,398942208,149295960,659,30,43,37,4869,4615,189,0.187,344,500,0,1739.947,117.994
100000,14,Rows,416.609,399233024,119227776,660,29,43,38,4872,4618,190,0.197,337,500,0,68.359,191.296
100000,14,Rows,416.822,399826944,98985836,660,30,43,38,4874,4620,190,0.345,337,500,0,70.853,134.591
100000,14,Rows,416.996,400449536,101417428,660,32,43,38,4875,4621,190,0.224,337,500,0,45.081,125.550
100000,14,Rows,417.219,399671296,102947192,660,34,43,38,4878,4624,191,0.188,337,500,0,66.015,152.245
100000,14,Rows,417.432,399994880,98969076,660,36,43,38,4880,4626,191,0.187,337,500,0,70.071,136.513
100000,14,Rows,417.602,400642048,101416420,660,38,43,38,4881,4627,191,0.177,337,500,0,42.745,123.383
100000,14,Rows,417.825,399790080,102950520,660,40,43,38,4884,4630,192,0.200,337,500,0,65.116,153.948
100000,14,Grid,418.149,400277504,99041616,660,44,43,38,4888,4634,192,0.185,336,500,0,154.439,140.139
100000,14,Grid,418.318,401297408,101860080,660,46,43,38,4889,4635,192,0.188,336,500,0,43.540,120.948
100000,14,Grid,418.537,400683008,102977724,660,28,43,38,4892,4638,193,0.192,335,500,0,66.022,149.771
100000,14,Grid,418.738,400863232,99243700,660,30,43,38,4894,4640,193,0.187,335,500,0,68.822,124.503
100000,14,Grid,418.899,401256448,101802280,660,32,43,38,4895,4641,193,0.183,335,500,0,41.340,115.991
100000,14,Grid,419.118,400543744,102959200,660,34,43,38,4898,4644,194,0.207,335,500,0,66.110,148.743
100000,14,Grid,419.318,400769024,99474880,660,36,43,38,4900,4646,194,0.185,335,500,0,69.528,123.421
100000,14,Grid,419.517,401096704,98100040,660,38,43,38,4902,4648,195,0.203,335,500,0,42.129,152.665
100000,14,Grid,419.706,400687104,101230540,660,40,43,38,4904,4650,195,0.181,335,500,0,67.457,116.859
100000,14,Grid,419.930,400707584,102942044,660,42,43,38,4907,4653,196,0.237,335,500,0,69.132,151.142
100000,14,before_idle,421.343,416612352,100514196,697,30,45,38,4922,4668,198,0.093,361,500,0,0.000,0.000
100000,14,after_idle,441.378,398303232,102878668,692,28,43,37,5148,4894,198,0.131,351,500,0,0.000,0.000
100000,15,Rows,443.973,411107328,155843452,664,27,43,38,5179,4923,200,0.191,1388,500,0,73.442,271.085
100000,15,Rows,444.141,409985024,190274812,664,28,43,38,5181,4925,201,0.185,1153,500,0,9.015,154.327
100000,15,Rows,446.258,408444928,105211280,658,30,43,37,5198,4937,203,0.206,367,500,0,1926.464,186.756
100000,15,Rows,446.492,409120768,105171584,659,29,43,38,5200,4939,204,0.328,360,500,0,50.281,176.791
100000,15,Rows,446.682,408936448,104105204,659,30,43,38,5202,4940,204,0.216,360,500,0,69.017,116.286
100000,15,Rows,446.919,409161728,106080852,659,32,43,38,5205,4942,205,0.220,360,500,0,71.303,161.756
100000,15,Rows,447.093,409440256,98529556,659,34,43,38,5207,4944,205,0.216,360,500,0,71.496,95.678
100000,15,Rows,447.312,408973312,121482392,659,36,43,38,5209,4945,206,0.235,360,500,0,42.860,144.056
100000,15,Rows,447.509,408948736,103416576,659,38,43,38,5211,4946,206,0.182,360,500,0,73.078,117.371
100000,15,Rows,447.746,409276416,113422064,659,40,43,38,5214,4949,207,0.195,360,500,0,67.524,165.073
100000,15,Grid,448.060,409800704,103654360,659,44,43,38,5217,4951,207,0.197,359,500,0,165.197,120.047
100000,15,Grid,448.296,410050560,112326952,659,46,43,38,5220,4954,208,0.217,358,500,0,70.058,162.275
100000,15,Grid,448.466,410451968,104283540,659,28,43,38,5221,4955,208,0.177,358,500,0,43.864,118.265
100000,15,Grid,448.678,409788416,125827348,659,30,43,38,5224,4957,209,0.203,358,500,0,64.750,142.459
100000,15,Grid,448.883,410017792,102424692,659,32,43,38,5226,4959,209,0.192,358,500,0,75.520,122.193
100000,15,Grid,449.084,410337280,104743016,659,34,43,38,5228,4961,210,0.201,358,500,0,70.387,126.831
100000,15,Grid,449.264,409718784,104397648,659,36,43,38,5230,4962,210,0.192,358,500,0,63.857,109.632
100000,15,Grid,449.490,409722880,119624840,659,38,43,38,5233,4964,211,0.196,358,500,0,66.621,154.964
100000,15,Grid,449.700,410046464,102128544,659,40,43,38,5235,4966,211,0.192,358,500,0,73.731,128.866
100000,15,Grid,449.903,410292224,105174568,659,42,43,38,5237,4968,212,0.207,358,500,0,45.396,154.855
100000,15,before_idle,451.289,426479616,101968892,712,32,45,38,5252,4982,213,0.098,384,500,0,0.000,0.000
100000,15,after_idle,471.330,408072192,103184692,688,28,42,36,5472,5201,213,0.240,374,500,0,0.000,0.000
100000,16,Rows,473.861,418902016,155558768,660,27,42,36,5502,5229,215,0.188,1411,500,0,97.234,231.965
100000,16,Rows,474.023,419622912,224339300,660,28,42,36,5504,5231,216,0.186,1162,500,0,8.720,147.671
100000,16,Rows,475.812,417845248,153867088,655,30,42,35,5519,5246,216,0.185,390,500,0,1659.873,125.005
100000,16,Rows,476.103,421371904,136122216,656,29,42,36,5522,5249,217,0.207,383,500,0,77.642,209.819
100000,16,Rows,476.283,422141952,106445108,656,30,42,36,5523,5250,217,0.182,383,500,0,44.829,127.993
100000,16,Rows,476.519,421150720,106420020,656,32,42,36,5526,5252,218,0.196,383,500,0,65.945,165.776
100000,16,Rows,476.684,421449728,107155140,656,34,42,36,5527,5253,218,0.177,383,500,0,69.328,89.807
100000,16,Rows,476.902,420474880,126576008,656,36,42,36,5530,5255,219,0.188,383,500,0,67.153,146.576
100000,16,Rows,477.097,420564992,105847212,656,38,42,36,5532,5256,219,0.180,383,500,0,70.654,117.340
100000,16,Rows,477.332,420835328,122091760,656,40,42,36,5535,5259,220,0.184,383,500,0,66.604,164.273
100000,16,Grid,477.646,421191680,106180652,656,44,42,36,5538,5261,220,0.179,382,500,0,164.906,116.690
100000,16,Grid,477.886,420904960,125844444,656,46,42,36,5541,5264,221,0.205,382,500,0,70.432,165.857
100000,16,Grid,478.061,421658624,106851284,656,28,42,36,5542,5265,221,0.191,381,500,0,45.846,123.024
100000,16,Grid,478.282,420827136,128387920,656,30,42,36,5545,5267,222,0.223,381,500,0,68.260,147.951
100000,16,Grid,478.486,421154816,104945908,656,32,42,36,5547,5269,222,0.191,381,500,0,72.397,124.770
100000,16,Grid,478.678,421728256,124289664,656,34,42,36,5549,5271,223,0.202,381,500,0,41.877,147.015
100000,16,Grid,478.869,421130240,106962004,656,36,42,36,5551,5272,223,0.186,381,500,0,71.891,114.517
100000,16,Grid,479.092,421183488,125241132,656,38,42,36,5554,5274,224,0.200,381,500,0,68.374,150.463
100000,16,Grid,479.294,421482496,104661120,656,40,42,36,5556,5276,224,0.184,381,500,0,68.801,126.803
100000,16,Grid,479.459,421773312,107226192,656,42,42,36,5557,5277,224,0.200,381,500,0,41.601,118.870
100000,16,before_idle,480.920,437432320,106564848,693,32,44,36,5572,5290,226,0.137,407,500,0,0.000,0.000
100000,16,after_idle,500.947,419053568,105396580,684,26,42,34,5792,5510,226,0.393,397,500,0,0.000,0.000
100000,17,Rows,503.437,430178304,164663256,661,27,42,36,5821,5537,228,0.188,1434,500,0,96.254,239.858
100000,17,Rows,503.593,433405952,235240852,661,28,42,36,5823,5539,229,0.173,1195,500,0,22.192,129.851
100000,17,Rows,505.464,433221632,132138480,655,30,42,35,5840,5550,230,0.182,413,500,0,1737.288,129.994
100000,17,Rows,505.643,433303552,134800532,656,30,42,36,5841,5551,230,0.257,406,500,0,43.665,130.695
100000,17,Rows,505.887,433299456,151509412,656,31,42,36,5844,5553,231,0.191,406,500,0,68.949,171.533
100000,17,Rows,506.098,433299456,107639748,656,32,42,36,5846,5555,231,0.202,406,500,0,73.701,131.271
100000,17,Rows,506.267,433303552,110023212,656,34,42,36,5847,5556,231,0.184,406,500,0,43.552,121.285
100000,17,Rows,506.488,433299456,147461748,656,36,42,36,5850,5558,232,0.221,406,500,0,66.717,150.861
100000,17,Rows,506.692,433299456,107564212,656,38,42,36,5852,5560,232,0.182,406,500,0,72.188,124.187
100000,17,Rows,506.856,433303552,109965940,656,40,42,36,5853,5561,232,0.180,406,500,0,42.668,117.722
100000,17,Grid,507.211,433020928,139023920,656,44,42,36,5858,5564,233,0.195,405,500,0,171.940,154.606
100000,17,Grid,507.422,433160192,107188484,656,46,42,36,5860,5566,233,0.227,405,500,0,72.460,131.477
100000,17,Grid,507.594,433594368,109857728,656,28,42,36,5861,5567,233,0.180,404,500,0,41.393,126.714
100000,17,Grid,507.817,433324032,149181100,656,30,42,36,5864,5570,234,0.190,404,500,0,62.946,156.535
100000,17,Grid,507.989,434171904,110385096,656,32,42,36,5865,5571,234,0.267,404,500,0,75.195,89.919
100000,17,Grid,508.202,434171904,143119256,656,34,42,36,5868,5573,235,0.193,404,500,0,66.201,143.243
100000,17,Grid,508.396,434315264,109192244,656,36,42,36,5870,5574,235,0.179,404,500,0,73.351,113.277
100000,17,Grid,508.624,434163712,142425300,656,38,42,36,5873,5577,236,0.202,404,500,0,65.384,158.564
100000,17,Grid,508.793,434163712,110019504,656,40,42,36,5874,5578,236,0.190,404,500,0,45.359,116.657
100000,17,Grid,509.008,434147328,145959536,656,42,42,36,5877,5580,237,0.201,404,500,0,65.680,145.202
100000,17,before_idle,510.411,447676416,106193060,709,32,44,36,5892,5593,238,0.166,430,500,0,0.000,0.000
100000,17,after_idle,530.463,428662784,107434220,689,28,42,35,6115,5815,238,0.038,420,500,0,0.000,0.000
100000,18,Rows,533.020,439889920,156045384,661,27,42,36,6145,5843,240,0.203,1457,500,0,89.716,239.752
100000,18,Rows,533.183,439578624,243424300,661,28,42,36,6146,5844,241,0.177,1132,500,0,9.317,133.907
100000,18,Rows,535.082,441679872,169798844,655,30,42,35,6163,5859,242,0.198,436,500,0,1711.117,184.293
100000,18,Rows,535.347,441950208,141422888,656,29,42,36,6166,5862,243,0.266,429,500,0,79.384,179.336
100000,18,Rows,535.529,442703872,111861588,656,30,42,36,6167,5863,243,0.187,429,500,0,46.844,127.702
100000,18,Rows,535.762,441761792,144562620,656,32,42,36,6170,5865,244,0.189,429,500,0,68.862,159.794
100000,18,Rows,535.983,442028032,109327416,656,34,42,36,6172,5867,244,0.181,429,500,0,74.514,139.872
100000,18,Rows,536.158,442904576,111874212,656,36,42,36,6173,5868,244,0.188,429,500,0,39.740,131.857
100000,18,Rows,536.396,441815040,141754912,656,38,42,36,6176,5871,245,0.190,429,500,0,66.852,166.700
100000,18,Rows,536.571,442298368,112273956,656,40,42,36,6177,5872,245,0.177,429,500,0,48.161,119.325
100000,18,Grid,536.914,441630720,144087864,656,44,42,36,6182,5875,246,0.198,428,500,0,163.162,151.490
100000,18,Grid,537.129,442040320,109825684,656,46,42,36,6184,5877,246,0.186,428,500,0,76.232,132.265
100000,18,Grid,537.304,442822656,112482936,656,28,42,36,6185,5878,246,0.189,427,500,0,43.864,126.488
100000,18,Grid,537.537,441933824,144256224,656,30,42,36,6188,5881,247,0.197,427,500,0,66.798,162.059
100000,18,Grid,537.754,428933120,109649148,656,32,42,36,6190,5883,247,0.180,427,500,0,74.496,136.527
100000,18,Grid,537.933,441651200,112312436,656,34,42,36,6191,5884,247,0.190,427,500,0,45.098,129.125
